公告信息,#genre#
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8$LR•IPV6『线路1』
兵团卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8$LR•IPV6『线路2』
兵团卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226439/index.m3u8$LR•IPV6『线路3』
兵团卫视,http://[2409:8087:2801:20:100::51]/wh7f454c46tw1075638963_-1652382279/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236191/index.m3u8?icpid=88888888&RTS=1717811900&from=5&hms_devid=372&online=1717811900&vqe=3$LR•IPV6『线路4』
兵团卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001066/index.m3u8$LR•IPV6『线路5』
兵团卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227168/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路6』
兵团卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227168/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路7』
兵团卫视,http://112.89.85.24/PLTV/88888973/224/3221225696/10000100000000060000000000334045_0.smil/01.m3u8?fmt=ts2hls$LR•IPV4『线路8』
兵团卫视,http://110.184.154.228:6666/udp/239.93.42.43:5140$LR•IPV4『线路9』
兵团卫视,http://125.70.123.165:8000/udp/239.93.42.43:5140$LR•IPV4『线路10』
兵团卫视,http://118.114.33.19:4022/udp/239.93.42.43:5140$LR•IPV4『线路11』
兵团卫视,http://171.88.117.176:4022/udp/239.93.42.43:5140$LR•IPV4『线路12』
兵团卫视,http://118.113.212.176:8888/udp/239.93.42.43:5140$LR•IPV4『线路13』
兵团卫视,http://171.108.239.124:8181/tsfile/live/0115_1.m3u8$LR•IPV4『线路14』
兵团卫视,http://202.103.213.215:8888/udp/239.81.0.213:4056$LR•IPV4『线路15』
兵团卫视,http://113.14.128.174:8181/udp/239.81.0.213:4056$LR•IPV4『线路16』
兵团卫视,http://123.120.209.104:8888/rtp/239.3.1.144:4120$LR•IPV4『线路17』
兵团卫视,http://114.254.189.28:9999/rtp/239.3.1.144:4120$LR•IPV4『线路18』
兵团卫视,http://111.194.235.28:6060/rtp/239.3.1.144:4120$LR•IPV4『线路19』
兵团卫视,http://180.158.150.239:8888/udp/239.45.1.117:5140$LR•IPV4『线路20』
兵团卫视,http://58.39.142.6:4022/udp/239.45.1.117:5140$LR•IPV4『线路21』
兵团卫视,http://183.185.32.130:8002/rtp/226.0.2.62:8408$LR•IPV4『线路22』
兵团卫视,http://116.179.154.86:8002/rtp/226.0.2.62:8408$LR•IPV4『线路23』
兵团卫视,http://118.79.115.140:6001/rtp/226.0.2.62:8408$LR•IPV4『线路24』
兵团卫视,http://118.79.114.58:6001/rtp/226.0.2.62:8408$LR•IPV4『线路25』
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$LR•IPV6『线路1』
安多卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$LR•IPV6『线路2』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8#http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902#http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路3』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902$LR•IPV4『线路4』
安多卫视,http://code.shaohong86.cn:8888/rtp/238.255.2.189:5999$LR•IPV4『线路5』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825$LR•IPV4『线路6』
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$LR•IPV4『线路7』
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路8』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=563fa1181721744621$LR•IPV4『线路9』
安多卫视,https://stream1.freetv.fun/52d0df257c5c3cec42f2ae19268dbbc261256ff391b27bd83553bea941d0c186.m3u8$LR•IPV4『线路10』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=be54a04d1719055140$LR•IPV4『线路11』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050$LR•IPV4『线路12』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=848d1a991707377572$LR•IPV4『线路13』
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$LR•IPV4『线路14』
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8$LR•IPV4『线路15』
安多卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8?p=GITV&area=GD_CUCC&$LR•IPV4『线路16』
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$LR•IPV6『线路1』
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$LR•IPV6『线路2』
康巴卫视,http://[2409:8087:2801:22:100::45]/wh7f454c46tw1269819384_-1961375632/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236185/index.m3u8?icpid=88888888&RTS=1717812094&from=5&hms_devid=1640&online=1717812094&vqe=3$LR•IPV6『线路3』
康巴卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路4』
康巴卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路5』
康巴卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw3423902933_-437655574/ott.mobaibox.com/PLTV/3/224/3221227645/index.m3u8$LR•IPV6『线路6』
康巴卫视,http://110.184.154.228:6666/udp/239.93.0.41:5140$LR•IPV4『线路7』
康巴卫视,http://125.70.123.165:8000/udp/239.93.0.41:5140$LR•IPV4『线路8』
康巴卫视,http://118.114.33.19:4022/udp/239.93.0.41:5140$LR•IPV4『线路9』
康巴卫视,http://171.88.117.176:4022/udp/239.93.0.41:5140$LR•IPV4『线路10』
康巴卫视,http://118.113.212.176:8888/udp/239.93.0.41:5140$LR•IPV4『线路11』
康巴卫视,http://180.158.150.239:8888/udp/239.45.1.251:5140$LR•IPV4『线路12』
康巴卫视,http://58.39.142.6:4022/udp/239.45.1.251:5140$LR•IPV4『线路13』
康巴卫视,http://182.150.25.138:9901/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
康巴卫视,https://stream1.freetv.fun/0de2ac9a0e7c3146b44c21f35ce10496eff2b9f67f7b9a106ba8493bf2d9cbee.ctv$LR•IPV4『线路16』
康巴卫视,http://171.217.35.179:8000/udp/239.93.0.41:5140$LR•IPV4『线路17』
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8$LR•IPV4『线路18』
康巴卫视,http://103.116.245.163/sxg/sxg.php?id=/kbwsH264_2000.m3u8$LR•IPV4『线路19』
康巴卫视,http://101.83.73.7:8686/udp/239.45.1.251:5140$LR•IPV4『线路20』
康巴卫视,https://stream1.freetv.fun/e1854d983296da1d0804b07dcd259f5aafc1d7f17f59b6e0001d2a0741b5c608.m3u8$LR•IPV4『线路21』
康巴卫视,http://110.188.32.231:1314/udp/239.93.0.41:5140$LR•IPV4『线路22』
康巴卫视,http://116.226.8.253:8881/udp/239.45.1.251:5140$LR•IPV4『线路23』
康巴卫视,http://58.41.27.144:18888/udp/239.45.1.251:5140$LR•IPV4『线路24』
康巴卫视,http://125.71.156.207:4000/udp/239.93.0.41:5140$LR•IPV4『线路25』
农林卫视,http://[2409:8087:74F1:0021::0008]/270000001128/9900000060/index.m3u8$LR•IPV6『线路1』
农林卫视,http://123.189.36.7:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
农林卫视,http://123.189.36.86:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
农林卫视,http://123.189.36.155:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8$LR•IPV4『线路5』
农林卫视,http://home.oxtv.top:5066/udp/239.21.1.235:5002$LR•IPV4『线路6』
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8$LR•IPV4『线路7』
农林卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226335/index.m3u8$LR•IPV4『线路8』
农林卫视,https://stream1.freetv.fun/cb703e6e694023c63361a9fd5db877c3d6b00dd7e4e63c6e4d5ccf56f8b3a58b.m3u8$LR•IPV4『线路9』
农林卫视,http://mdxgh.tpddns.cn:88/mdxgh/nonglin$LR•IPV4『线路10』
农林卫视,http://113.26.166.90:8082/udp/239.1.1.73:8073$LR•IPV4『线路11』
农林卫视,http://223.11.152.223:7777/udp/239.1.1.73:8073$LR•IPV4『线路12』
农林卫视,http://mtv.wuzhij.com/sxxa.php?id=nlws$LR•IPV4『线路13』
农林卫视,http://gzcx.shaohong86.cn:8888/rtp/238.255.2.120:5999$LR•IPV4『线路14』
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$LR•IPV4『线路15』
农林卫视,http://110.178.52.111:8085/udp/239.1.1.73:8073$LR•IPV4『线路16』
农林卫视,http://110.178.52.143:8083/udp/239.1.1.73:8073$LR•IPV4『线路17』
农林卫视,http://222.90.31.220:8899/rtp/239.112.205.27:5140$LR•IPV4『线路18』
农林卫视,http://113.128.128.68:8688/udp/239.21.1.235:5002$LR•IPV4『线路19』
农林卫视,https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8$LR•IPV4『线路20』
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?$LR•IPV4『线路21』
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8$LR•IPV4『线路22』
农林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226204/index.m3u8$LR•IPV4『线路23』
农林卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NONGLIN/G_NONGLIN.m3u8?p=GITV&area=GD_CUCC&$LR•IPV4『线路24』
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8$LR•IPV6『线路1』
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS$LR•IPV6『线路2』
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8$LR•IPV6『线路3』
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8$LR•IPV6『线路4』
三沙卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路5』
三沙卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路6』
三沙卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS$LR•IPV6『线路7』
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?$LR•IPV6『线路8』
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?fmmv6$LR•IPV6『线路9』
三沙卫视,http://122.189.195.142:888/udp/228.0.0.174:7174$LR•IPV4『线路10』
三沙卫视,http://110.184.154.228:6666/udp/239.93.42.58:5140$LR•IPV4『线路11』
三沙卫视,http://125.70.123.165:8000/udp/239.93.42.58:5140$LR•IPV4『线路12』
三沙卫视,http://118.114.33.19:4022/udp/239.93.42.58:5140$LR•IPV4『线路13』
三沙卫视,http://171.88.117.176:4022/udp/239.93.42.58:5140$LR•IPV4『线路14』
三沙卫视,http://118.113.212.176:8888/udp/239.93.42.58:5140$LR•IPV4『线路15』
三沙卫视,http://202.103.213.215:8888/udp/239.81.0.242:4056$LR•IPV4『线路16』
三沙卫视,http://113.14.128.174:8181/udp/239.81.0.242:4056$LR•IPV4『线路17』
三沙卫视,http://123.120.209.104:8888/rtp/239.3.1.155:4120$LR•IPV4『线路18』
三沙卫视,http://114.254.189.28:9999/rtp/239.3.1.155:4120$LR•IPV4『线路19』
三沙卫视,http://111.194.235.28:6060/rtp/239.3.1.155:4120$LR•IPV4『线路20』
三沙卫视,http://180.158.150.239:8888/udp/239.45.1.82:5140$LR•IPV4『线路21』
三沙卫视,http://58.39.142.6:4022/udp/239.45.1.82:5140$LR•IPV4『线路22』
三沙卫视,http://60.168.229.59:2000/rtp/238.1.78.27:6144$LR•IPV4『线路23』
三沙卫视,http://60.168.230.254:2000/rtp/238.1.78.27:6144$LR•IPV4『线路24』
三沙卫视,http://125.47.75.16:8888/rtp/225.1.4.234:1280$LR•IPV4『线路25』
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8$LR•IPV6『线路1』
延边卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8$LR•IPV6『线路2』
延边卫视,http://[2409:8087:2801:20:100::51]/wh7f454c46tw1040851875_-1798974461/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236229/index.m3u8?icpid=88888888&RTS=1717811865&from=5&hms_devid=372&online=1717811865&vqe=3$LR•IPV6『线路3』
延边卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001470/index.m3u8$LR•IPV6『线路4』
延边卫视,http://218.24.59.14:9008/rtp/232.0.0.161:1234$LR•IPV4『线路5』
延边卫视,http://218.24.59.14:9006/rtp/232.0.0.161:1234$LR•IPV4『线路6』
延边卫视,http://124.94.193.136:9902/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$LR•IPV4『线路8』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$LR•IPV4『线路9』
延边卫视,http://wuqianmu.synology.me:4000/udp/232.0.0.161:1234$LR•IPV4『线路10』
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8$LR•IPV4『线路11』
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$LR•IPV4『线路12』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?$LR•IPV4『线路13』
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8$LR•IPV4『线路14』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$LR•IPV4『线路15』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$LR•IPV4『线路16』
延边卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.99:5146$LR•IPV4『线路17』
延边卫视,https://stream1.freetv.fun/d2ea3a364fa453b29060ebccb5a06a1941755859c0182ab0f071473c08738fc2.m3u8$LR•IPV4『线路18』
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8$LR•IPV4『线路19』
延边卫视,https://stream1.freetv.fun/a26f33a3504d1ef90a6b1750c720fb6b6a0dcab447c91e0afd790b9fe21b2bbf.m3u8$LR•IPV4『线路20』
延边卫视,http://zmcy.gzcy020.cn:50000/udp/239.77.1.99:5146$LR•IPV4『线路21』
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8$LR•IPV4『线路22』
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild$LR•IPV4『线路23』
延边卫视,http://124.94.193.136:9902/tsfile/live/1011_1.m3u8$LR•IPV4『线路24』
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8$LR•IPV4『线路25』
港·澳·台,#genre#
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8$LR•IPV6『线路1』
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3$LR•IPV6『线路2』
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8$LR•IPV6『线路3』
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8$LR•IPV6『线路4』
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1668336354&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3$LR•IPV6『线路5』
凤凰中文,http://playtvlive.ifeng.com/live/06OLEGEGM4G_tv1.m3u8$LR•IPV4『线路6』
凤凰中文,http://175.6.133.66:12388/udp/239.76.246.7:1234$LR•IPV4『线路7』
凤凰中文,http://175.6.133.66:12388/udp/239.76.246.134:1234$LR•IPV4『线路8』
凤凰中文,http://175.6.133.66:12388/udp/239.76.253.135:9000$LR•IPV4『线路9』
凤凰中文,http://175.6.133.235:12388/udp/239.76.246.7:1234$LR•IPV4『线路10』
凤凰中文,http://175.6.133.235:12388/udp/239.76.246.134:1234$LR•IPV4『线路11』
凤凰中文,http://175.6.133.235:12388/udp/239.76.253.135:9000$LR•IPV4『线路12』
凤凰中文,http://175.15.133.172:8888/udp/239.76.246.7:1234$LR•IPV4『线路13』
凤凰中文,http://175.15.133.172:8888/udp/239.76.246.134:1234$LR•IPV4『线路14』
凤凰中文,http://175.15.133.172:8888/udp/239.76.253.135:9000$LR•IPV4『线路15』
凤凰中文,http://110.184.154.228:6666/udp/239.93.0.162:2192$LR•IPV4『线路16』
凤凰中文,http://110.184.154.228:6666/udp/239.93.1.9:2192$LR•IPV4『线路17』
凤凰中文,http://125.70.123.165:8000/udp/239.93.0.162:2192$LR•IPV4『线路18』
凤凰中文,http://125.70.123.165:8000/udp/239.93.1.9:2192$LR•IPV4『线路19』
凤凰中文,http://118.114.33.19:4022/udp/239.93.0.162:2192$LR•IPV4『线路20』
凤凰中文,http://118.114.33.19:4022/udp/239.93.1.9:2192$LR•IPV4『线路21』
凤凰中文,http://171.88.117.176:4022/udp/239.93.0.162:2192$LR•IPV4『线路22』
凤凰中文,http://171.88.117.176:4022/udp/239.93.1.9:2192$LR•IPV4『线路23』
凤凰中文,http://118.113.212.176:8888/udp/239.93.0.162:2192$LR•IPV4『线路24』
凤凰中文,http://118.113.212.176:8888/udp/239.93.1.9:2192$LR•IPV4『线路25』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8$LR•IPV6『线路1』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3$LR•IPV6『线路2』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8$LR•IPV6『线路3』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8$LR•IPV6『线路4』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8$LR•IPV6『线路5』
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1668336154&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3$LR•IPV6『线路6』
凤凰资讯,http://playtvlive.ifeng.com/live/06OLEEWQKN4.m3u8$LR•IPV4『线路7』
凤凰资讯,http://175.6.133.66:12388/udp/239.76.246.8:1234$LR•IPV4『线路8』
凤凰资讯,http://175.6.133.66:12388/udp/239.76.253.134:9000$LR•IPV4『线路9』
凤凰资讯,http://175.6.133.66:12388/udp/239.76.246.135:1234$LR•IPV4『线路10』
凤凰资讯,http://175.6.133.235:12388/udp/239.76.246.8:1234$LR•IPV4『线路11』
凤凰资讯,http://175.6.133.235:12388/udp/239.76.253.134:9000$LR•IPV4『线路12』
凤凰资讯,http://175.6.133.235:12388/udp/239.76.246.135:1234$LR•IPV4『线路13』
凤凰资讯,http://175.15.133.172:8888/udp/239.76.246.8:1234$LR•IPV4『线路14』
凤凰资讯,http://175.15.133.172:8888/udp/239.76.253.134:9000$LR•IPV4『线路15』
凤凰资讯,http://175.15.133.172:8888/udp/239.76.246.135:1234$LR•IPV4『线路16』
凤凰资讯,http://110.184.154.228:6666/udp/239.93.0.118:2191$LR•IPV4『线路17』
凤凰资讯,http://110.184.154.228:6666/udp/239.93.1.4:2191$LR•IPV4『线路18』
凤凰资讯,http://125.70.123.165:8000/udp/239.93.0.118:2191$LR•IPV4『线路19』
凤凰资讯,http://125.70.123.165:8000/udp/239.93.1.4:2191$LR•IPV4『线路20』
凤凰资讯,http://118.114.33.19:4022/udp/239.93.0.118:2191$LR•IPV4『线路21』
凤凰资讯,http://118.114.33.19:4022/udp/239.93.1.4:2191$LR•IPV4『线路22』
